COUNTY,BLOCKGRP,DEMO,T_POP,V_POP
"Block Group 2, Census Tract 204.01, Limestone County, Alabama",15000US010830204012,13,0,0
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,1,2455,1905
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,2,2455,1905
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,3,0,0
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,4,40,40
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,5,105,55
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,6,0,0
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,7,2245,1760
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,8,25,15
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,9,25,25
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,10,0,0
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,11,0,0
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,12,10,10
"Block Group 3, Census Tract 204.01, Limestone County, Alabama",15000US010830204013,13,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,1,1265,890
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,2,1250,875
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,3,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,4,70,30
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,5,20,20
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,6,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,7,1135,805
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,8,20,20
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,9,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,10,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,11,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,12,0,0
"Block Group 1, Census Tract 204.02, Limestone County, Alabama",15000US010830204021,13,20,10
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,1,2490,1875
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,2,2385,1855
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,3,20,20
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,4,0,0
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,5,150,120
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,6,0,0
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,7,2135,1700
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,8,0,0
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,9,0,0
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,10,80,20
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,11,0,0
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,12,0,0
"Block Group 2, Census Tract 204.02, Limestone County, Alabama",15000US010830204022,13,110,20
"Block Group 3, Census Tract 204.02, Limestone County, Alabama",15000US010830204023,1,1660,1190
"Block Group 3, Census Tract 204.02, Limestone County, Alabama",15000US010830204023,2,1430,1090
"Block Group 3, Census Tract 204.02, Limestone County, Alabama",15000US010830204023,3,45,30
"Block Group 3, Census Tract 204.02, Limestone County, Alabama",15000US010830204023,4,25,25
"Block Group 3, Census Tract 204.02, Limestone County, Alabama",15000US010830204023,5,0,0
"Block Group 3, Census Tract 204.02, Limestone County, Alabama",15000US010830204023,6,0,0
